"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Portugal (PT)","01.11.2023 02:00 - 01.11.2023 03:00 (UTC)","272","n/e","n/e","n/e","150","0","n/e","n/e","n/e","n/e","443","861","1270","717","n/e","n/e","5","n/e","0","n/e","19","3899"
"Portugal (PT)","01.11.2023 03:00 - 01.11.2023 04:00 (UTC)","279","n/e","n/e","n/e","149","0","n/e","n/e","n/e","n/e","549","532","883","714","n/e","n/e","6","n/e","0","n/e","13","3869"
"Portugal (PT)","01.11.2023 04:00 - 01.11.2023 05:00 (UTC)","278","n/e","n/e","n/e","145","0","n/e","n/e","n/e","n/e","542","278","813","830","n/e","n/e","6","n/e","0","n/e","9","3403"
"Portugal (PT)","01.11.2023 05:00 - 01.11.2023 06:00 (UTC)","278","n/e","n/e","n/e","143","0","n/e","n/e","n/e","n/e","627","443","923","1021","n/e","n/e","6","n/e","0","n/e","4","2765"
"Portugal (PT)","01.11.2023 06:00 - 01.11.2023 07:00 (UTC)","273","n/e","n/e","n/e","138","0","n/e","n/e","n/e","n/e","577","448","929","820","n/e","n/e","6","n/e","0","n/e","2","2523"
"Portugal (PT)","01.11.2023 07:00 - 01.11.2023 08:00 (UTC)","276","n/e","n/e","n/e","135","0","n/e","n/e","n/e","n/e","414","518","860","754","n/e","n/e","5","n/e","65","n/e","1","2374"
"Portugal (PT)","01.11.2023 08:00 - 01.11.2023 09:00 (UTC)","279","n/e","n/e","n/e","130","0","n/e","n/e","n/e","n/e","636","446","828","844","n/e","n/e","5","n/e","311","n/e","7","1941"
"Portugal (PT)","01.11.2023 09:00 - 01.11.2023 10:00 (UTC)","288","n/e","n/e","n/e","127","0","n/e","n/e","n/e","n/e","365","766","802","771","n/e","n/e","6","n/e","629","n/e","9","2545"
"Portugal (PT)","01.11.2023 10:00 - 01.11.2023 11:00 (UTC)","286","n/e","n/e","n/e","149","0","n/e","n/e","n/e","n/e","421","1202","859","747","n/e","n/e","6","n/e","758","n/e","11","3210"
"Portugal (PT)","01.11.2023 11:00 - 01.11.2023 12:00 (UTC)","283","n/e","n/e","n/e","152","0","n/e","n/e","n/e","n/e","368","1155","924","798","n/e","n/e","6","n/e","878","n/e","21","3638"
"Portugal (PT)","01.11.2023 12:00 - 01.11.2023 13:00 (UTC)","285","n/e","n/e","n/e","151","0","n/e","n/e","n/e","n/e","398","767","890","750","n/e","n/e","6","n/e","917","n/e","25","3911"
"Portugal (PT)","01.11.2023 13:00 - 01.11.2023 14:00 (UTC)","263","n/e","n/e","n/e","150","0","n/e","n/e","n/e","n/e","390","654","901","752","n/e","n/e","5","n/e","872","n/e","25","4041"
"Portugal (PT)","01.11.2023 14:00 - 01.11.2023 15:00 (UTC)","266","n/e","n/e","n/e","151","0","n/e","n/e","n/e","n/e","388","652","905","786","n/e","n/e","5","n/e","682","n/e","25","4147"
"Portugal (PT)","01.11.2023 15:00 - 01.11.2023 16:00 (UTC)","267","n/e","n/e","n/e","151","0","n/e","n/e","n/e","n/e","445","654","984","1004","n/e","n/e","6","n/e","429","n/e","25","4252"
"Portugal (PT)","01.11.2023 16:00 - 01.11.2023 17:00 (UTC)","274","n/e","n/e","n/e","151","0","n/e","n/e","n/e","n/e","483","783","1007","991","n/e","n/e","6","n/e","151","n/e","25","4304"
"Portugal (PT)","01.11.2023 17:00 - 01.11.2023 18:00 (UTC)","282","n/e","n/e","n/e","147","0","n/e","n/e","n/e","n/e","742","468","1410","1089","n/e","n/e","6","n/e","10","n/e","25","4259"
"Portugal (PT)","01.11.2023 18:00 - 01.11.2023 19:00 (UTC)","277","n/e","n/e","n/e","144","0","n/e","n/e","n/e","n/e","879","23","1502","1211","n/e","n/e","6","n/e","0","n/e","25","4285"
"Portugal (PT)","01.11.2023 19:00 - 01.11.2023 20:00 (UTC)","281","n/e","n/e","n/e","145","0","n/e","n/e","n/e","n/e","1580","2","1613","1213","n/e","n/e","6","n/e","0","n/e","25","4363"
"Portugal (PT)","01.11.2023 20:00 - 01.11.2023 21:00 (UTC)","277","n/e","n/e","n/e","145","0","n/e","n/e","n/e","n/e","1392","4","1740","1207","n/e","n/e","6","n/e","0","n/e","25","4336"
"Portugal (PT)","01.11.2023 21:00 - 01.11.2023 22:00 (UTC)","276","n/e","n/e","n/e","145","0","n/e","n/e","n/e","n/e","1112","21","1624","1227","n/e","n/e","5","n/e","0","n/e","25","4326"
"Portugal (PT)","01.11.2023 22:00 - 01.11.2023 23:00 (UTC)","277","n/e","n/e","n/e","144","0","n/e","n/e","n/e","n/e","573","384","1532","1085","n/e","n/e","6","n/e","0","n/e","25","4265"
"Portugal (PT)","01.11.2023 23:00 - 02.11.2023 00:00 (UTC)","285","n/e","n/e","n/e","142","0","n/e","n/e","n/e","n/e","496","465","924","1079","n/e","n/e","6","n/e","0","n/e","25","4249"
"Portugal (PT)","02.11.2023 00:00 - 02.11.2023 01:00 (UTC)","288","n/e","n/e","n/e","144","0","n/e","n/e","n/e","n/e","544","1107","855","1063","n/e","n/e","5","n/e","0","n/e","16","4195"
"Portugal (PT)","02.11.2023 01:00 - 02.11.2023 02:00 (UTC)","281","n/e","n/e","n/e","144","0","n/e","n/e","n/e","n/e","521","1488","786","820","n/e","n/e","5","n/e","0","n/e","22","4155"
"Portugal (PT)","02.11.2023 02:00 - 02.11.2023 03:00 (UTC)","282","n/e","n/e","n/e","144","0","n/e","n/e","n/e","n/e","427","1499","611","398","n/e","n/e","5","n/e","0","n/e","25","4214"
"Portugal (PT)","02.11.2023 03:00 - 02.11.2023 04:00 (UTC)","275","n/e","n/e","n/e","144","0","n/e","n/e","n/e","n/e","353","1502","603","404","n/e","n/e","5","n/e","0","n/e","25","4263"
"Portugal (PT)","02.11.2023 04:00 - 02.11.2023 05:00 (UTC)","287","n/e","n/e","n/e","144","0","n/e","n/e","n/e","n/e","437","1040","739","420","n/e","n/e","6","n/e","0","n/e","25","4323"
"Portugal (PT)","02.11.2023 05:00 - 02.11.2023 06:00 (UTC)","286","n/e","n/e","n/e","143","0","n/e","n/e","n/e","n/e","543","656","900","646","n/e","n/e","6","n/e","0","n/e","18","4314"
"Portugal (PT)","02.11.2023 06:00 - 02.11.2023 07:00 (UTC)","289","n/e","n/e","n/e","157","0","n/e","n/e","n/e","n/e","889","17","922","1023","n/e","n/e","6","n/e","0","n/e","0","4296"
"Portugal (PT)","02.11.2023 07:00 - 02.11.2023 08:00 (UTC)","286","n/e","n/e","n/e","189","0","n/e","n/e","n/e","n/e","1218","2","1005","1090","n/e","n/e","5","n/e","40","n/e","0","4403"
"Portugal (PT)","02.11.2023 08:00 - 02.11.2023 09:00 (UTC)","287","n/e","n/e","n/e","192","0","n/e","n/e","n/e","n/e","1251","3","1224","956","n/e","n/e","5","n/e","211","n/e","0","4349"
"Portugal (PT)","02.11.2023 09:00 - 02.11.2023 10:00 (UTC)","274","n/e","n/e","n/e","196","0","n/e","n/e","n/e","n/e","618","114","1404","844","n/e","n/e","5","n/e","443","n/e","0","4446"
"Portugal (PT)","02.11.2023 10:00 - 02.11.2023 11:00 (UTC)","284","n/e","n/e","n/e","198","0","n/e","n/e","n/e","n/e","632","442","1222","890","n/e","n/e","5","n/e","569","n/e","0","4447"
"Portugal (PT)","02.11.2023 11:00 - 02.11.2023 12:00 (UTC)","284","n/e","n/e","n/e","196","0","n/e","n/e","n/e","n/e","604","392","1182","884","n/e","n/e","5","n/e","707","n/e","0","4363"
"Portugal (PT)","02.11.2023 12:00 - 02.11.2023 13:00 (UTC)","291","n/e","n/e","n/e","197","0","n/e","n/e","n/e","n/e","667","320","1023","838","n/e","n/e","5","n/e","826","n/e","0","4506"
"Portugal (PT)","02.11.2023 13:00 - 02.11.2023 14:00 (UTC)","292","n/e","n/e","n/e","193","0","n/e","n/e","n/e","n/e","682","617","933","929","n/e","n/e","5","n/e","815","n/e","0","4634"
"Portugal (PT)","02.11.2023 14:00 - 02.11.2023 15:00 (UTC)","284","n/e","n/e","n/e","194","0","n/e","n/e","n/e","n/e","670","462","935","882","n/e","n/e","5","n/e","663","n/e","0","4700"
"Portugal (PT)","02.11.2023 15:00 - 02.11.2023 16:00 (UTC)","283","n/e","n/e","n/e","193","0","n/e","n/e","n/e","n/e","691","342","932","838","n/e","n/e","5","n/e","495","n/e","0","4756"
"Portugal (PT)","02.11.2023 16:00 - 02.11.2023 17:00 (UTC)","290","n/e","n/e","n/e","196","0","n/e","n/e","n/e","n/e","702","96","1198","888","n/e","n/e","5","n/e","171","n/e","0","4636"
"Portugal (PT)","02.11.2023 17:00 - 02.11.2023 18:00 (UTC)","295","n/e","n/e","n/e","197","0","n/e","n/e","n/e","n/e","840","3","1329","1014","n/e","n/e","5","n/e","12","n/e","0","4638"
"Portugal (PT)","02.11.2023 18:00 - 02.11.2023 19:00 (UTC)","294","n/e","n/e","n/e","196","0","n/e","n/e","n/e","n/e","915","3","1555","1063","n/e","n/e","5","n/e","0","n/e","0","4564"
"Portugal (PT)","02.11.2023 19:00 - 02.11.2023 20:00 (UTC)","300","n/e","n/e","n/e","194","0","n/e","n/e","n/e","n/e","1045","2","1941","1161","n/e","n/e","6","n/e","0","n/e","0","4456"
"Portugal (PT)","02.11.2023 20:00 - 02.11.2023 21:00 (UTC)","297","n/e","n/e","n/e","195","0","n/e","n/e","n/e","n/e","1074","38","1897","1091","n/e","n/e","6","n/e","0","n/e","0","4362"
"Portugal (PT)","02.11.2023 21:00 - 02.11.2023 22:00 (UTC)","305","n/e","n/e","n/e","196","0","n/e","n/e","n/e","n/e","962","440","1374","877","n/e","n/e","6","n/e","0","n/e","0","4309"
"Portugal (PT)","02.11.2023 22:00 - 02.11.2023 23:00 (UTC)","306","n/e","n/e","n/e","196","0","n/e","n/e","n/e","n/e","808","547","1342","931","n/e","n/e","6","n/e","0","n/e","0","4253"
"Portugal (PT)","02.11.2023 23:00 - 03.11.2023 00:00 (UTC)","305","n/e","n/e","n/e","196","0","n/e","n/e","n/e","n/e","631","142","1328","969","n/e","n/e","6","n/e","0","n/e","0","4291"
"Portugal (PT)","03.11.2023 00:00 - 03.11.2023 01:00 (UTC)","305","n/e","n/e","n/e","158","0","n/e","n/e","n/e","n/e","480","192","1055","1025","n/e","n/e","6","n/e","0","n/e","0","4318"
"Portugal (PT)","03.11.2023 01:00 - 03.11.2023 02:00 (UTC)","306","n/e","n/e","n/e","157","0","n/e","n/e","n/e","n/e","495","347","1053","990","n/e","n/e","5","n/e","0","n/e","0","4325"
"Portugal (PT)","03.11.2023 02:00 - 03.11.2023 03:00 (UTC)","305","n/e","n/e","n/e","157","0","n/e","n/e","n/e","n/e","471","381","984","818","n/e","n/e","6","n/e","0","n/e","0","4332"
"Portugal (PT)","03.11.2023 03:00 - 03.11.2023 04:00 (UTC)","302","n/e","n/e","n/e","156","0","n/e","n/e","n/e","n/e","449","472","970","774","n/e","n/e","6","n/e","0","n/e","0","4399"
"Portugal (PT)","03.11.2023 04:00 - 03.11.2023 05:00 (UTC)","302","n/e","n/e","n/e","157","0","n/e","n/e","n/e","n/e","577","258","882","838","n/e","n/e","5","n/e","0","n/e","0","4335"
"Portugal (PT)","03.11.2023 05:00 - 03.11.2023 06:00 (UTC)","302","n/e","n/e","n/e","155","0","n/e","n/e","n/e","n/e","721","3","1247","815","n/e","n/e","6","n/e","0","n/e","0","4308"
"Portugal (PT)","03.11.2023 06:00 - 03.11.2023 07:00 (UTC)","298","n/e","n/e","n/e","157","0","n/e","n/e","n/e","n/e","740","32","1279","874","n/e","n/e","6","n/e","0","n/e","0","4318"
"Portugal (PT)","03.11.2023 07:00 - 03.11.2023 08:00 (UTC)","303","n/e","n/e","n/e","188","0","n/e","n/e","n/e","n/e","797","34","1080","911","n/e","n/e","6","n/e","67","n/e","0","4227"
"Portugal (PT)","03.11.2023 08:00 - 03.11.2023 09:00 (UTC)","306","n/e","n/e","n/e","194","0","n/e","n/e","n/e","n/e","864","147","1102","980","n/e","n/e","5","n/e","333","n/e","0","4129"
"Portugal (PT)","03.11.2023 09:00 - 03.11.2023 10:00 (UTC)","299","n/e","n/e","n/e","201","0","n/e","n/e","n/e","n/e","743","252","1184","847","n/e","n/e","5","n/e","715","n/e","0","4232"
"Portugal (PT)","03.11.2023 10:00 - 03.11.2023 11:00 (UTC)","300","n/e","n/e","n/e","203","0","n/e","n/e","n/e","n/e","807","150","1133","958","n/e","n/e","6","n/e","835","n/e","0","4205"
"Portugal (PT)","03.11.2023 11:00 - 03.11.2023 12:00 (UTC)","300","n/e","n/e","n/e","203","0","n/e","n/e","n/e","n/e","909","120","1151","1023","n/e","n/e","6","n/e","940","n/e","0","4288"
"Portugal (PT)","03.11.2023 12:00 - 03.11.2023 13:00 (UTC)","299","n/e","n/e","n/e","205","0","n/e","n/e","n/e","n/e","1019","6","1033","998","n/e","n/e","6","n/e","891","n/e","0","4244"
"Portugal (PT)","03.11.2023 13:00 - 03.11.2023 14:00 (UTC)","301","n/e","n/e","n/e","178","0","n/e","n/e","n/e","n/e","1065","3","974","1081","n/e","n/e","6","n/e","756","n/e","0","4106"
"Portugal (PT)","03.11.2023 14:00 - 03.11.2023 15:00 (UTC)","298","n/e","n/e","n/e","169","0","n/e","n/e","n/e","n/e","819","4","1000","1100","n/e","n/e","5","n/e","569","n/e","0","3980"
"Portugal (PT)","03.11.2023 15:00 - 03.11.2023 16:00 (UTC)","301","n/e","n/e","n/e","172","0","n/e","n/e","n/e","n/e","862","4","973","1130","n/e","n/e","6","n/e","351","n/e","0","3851"
"Portugal (PT)","03.11.2023 16:00 - 03.11.2023 17:00 (UTC)","303","n/e","n/e","n/e","171","0","n/e","n/e","n/e","n/e","1646","4","1021","1153","n/e","n/e","6","n/e","157","n/e","0","3569"
"Portugal (PT)","03.11.2023 17:00 - 03.11.2023 18:00 (UTC)","306","n/e","n/e","n/e","163","0","n/e","n/e","n/e","n/e","2266","2","1728","1225","n/e","n/e","6","n/e","7","n/e","0","3257"
"Portugal (PT)","03.11.2023 18:00 - 03.11.2023 19:00 (UTC)","293","n/e","n/e","n/e","162","0","n/e","n/e","n/e","n/e","2200","2","2118","1245","n/e","n/e","5","n/e","0","n/e","0","3139"
"Portugal (PT)","03.11.2023 19:00 - 03.11.2023 20:00 (UTC)","269","n/e","n/e","n/e","160","0","n/e","n/e","n/e","n/e","2218","3","2056","1203","n/e","n/e","5","n/e","0","n/e","0","3305"
"Portugal (PT)","03.11.2023 20:00 - 03.11.2023 21:00 (UTC)","275","n/e","n/e","n/e","158","0","n/e","n/e","n/e","n/e","2195","4","2040","1231","n/e","n/e","5","n/e","0","n/e","0","3347"
"Portugal (PT)","03.11.2023 21:00 - 03.11.2023 22:00 (UTC)","276","n/e","n/e","n/e","155","0","n/e","n/e","n/e","n/e","1779","4","1604","1230","n/e","n/e","5","n/e","0","n/e","2","3633"
"Portugal (PT)","03.11.2023 22:00 - 03.11.2023 23:00 (UTC)","276","n/e","n/e","n/e","157","0","n/e","n/e","n/e","n/e","1142","4","1344","1005","n/e","n/e","5","n/e","0","n/e","17","3940"
"Portugal (PT)","03.11.2023 23:00 - 04.11.2023 00:00 (UTC)","274","n/e","n/e","n/e","153","0","n/e","n/e","n/e","n/e","1140","3","1327","1122","n/e","n/e","5","n/e","0","n/e","17","4172"
"Portugal (PT)","04.11.2023 00:00 - 04.11.2023 01:00 (UTC)","274","n/e","n/e","n/e","124","0","n/e","n/e","n/e","n/e","1623","4","1406","1118","n/e","n/e","5","n/e","0","n/e","17","4277"
"Portugal (PT)","04.11.2023 01:00 - 04.11.2023 02:00 (UTC)","274","n/e","n/e","n/e","123","0","n/e","n/e","n/e","n/e","1283","5","1090","1234","n/e","n/e","5","n/e","0","n/e","17","4310"
"Portugal (PT)","04.11.2023 02:00 - 04.11.2023 03:00 (UTC)","273","n/e","n/e","n/e","123","0","n/e","n/e","n/e","n/e","1387","5","949","1247","n/e","n/e","5","n/e","0","n/e","17","4316"
"Portugal (PT)","04.11.2023 03:00 - 04.11.2023 04:00 (UTC)","273","n/e","n/e","n/e","122","0","n/e","n/e","n/e","n/e","1410","5","913","1249","n/e","n/e","5","n/e","0","n/e","17","4303"
"Portugal (PT)","04.11.2023 04:00 - 04.11.2023 05:00 (UTC)","273","n/e","n/e","n/e","122","0","n/e","n/e","n/e","n/e","1123","5","846","1253","n/e","n/e","5","n/e","0","n/e","17","4260"
"Portugal (PT)","04.11.2023 05:00 - 04.11.2023 06:00 (UTC)","264","n/e","n/e","n/e","117","0","n/e","n/e","n/e","n/e","1746","3","1056","967","n/e","n/e","5","n/e","0","n/e","17","4176"
"Portugal (PT)","04.11.2023 06:00 - 04.11.2023 07:00 (UTC)","265","n/e","n/e","n/e","114","0","n/e","n/e","n/e","n/e","1906","3","1350","802","n/e","n/e","5","n/e","0","n/e","9","4219"
"Portugal (PT)","04.11.2023 07:00 - 04.11.2023 08:00 (UTC)","259","n/e","n/e","n/e","117","0","n/e","n/e","n/e","n/e","1964","4","1329","704","n/e","n/e","5","n/e","39","n/e","17","4308"
"Portugal (PT)","04.11.2023 08:00 - 04.11.2023 09:00 (UTC)","265","n/e","n/e","n/e","116","0","n/e","n/e","n/e","n/e","2035","19","1277","754","n/e","n/e","5","n/e","198","n/e","17","4401"
"Portugal (PT)","04.11.2023 09:00 - 04.11.2023 10:00 (UTC)","271","n/e","n/e","n/e","121","0","n/e","n/e","n/e","n/e","1915","97","1223","713","n/e","n/e","5","n/e","326","n/e","16","4433"
"Portugal (PT)","04.11.2023 10:00 - 04.11.2023 11:00 (UTC)","267","n/e","n/e","n/e","128","0","n/e","n/e","n/e","n/e","1951","488","1042","744","n/e","n/e","5","n/e","383","n/e","17","4439"
"Portugal (PT)","04.11.2023 11:00 - 04.11.2023 12:00 (UTC)","264","n/e","n/e","n/e","130","0","n/e","n/e","n/e","n/e","1536","245","927","767","n/e","n/e","5","n/e","503","n/e","17","4496"
"Portugal (PT)","04.11.2023 12:00 - 04.11.2023 13:00 (UTC)","271","n/e","n/e","n/e","126","0","n/e","n/e","n/e","n/e","1540","264","910","766","n/e","n/e","5","n/e","506","n/e","17","4449"
"Portugal (PT)","04.11.2023 13:00 - 04.11.2023 14:00 (UTC)","266","n/e","n/e","n/e","117","0","n/e","n/e","n/e","n/e","1334","264","818","922","n/e","n/e","5","n/e","533","n/e","17","4506"
"Portugal (PT)","04.11.2023 14:00 - 04.11.2023 15:00 (UTC)","262","n/e","n/e","n/e","124","0","n/e","n/e","n/e","n/e","978","231","581","980","n/e","n/e","5","n/e","541","n/e","0","4527"
"Portugal (PT)","04.11.2023 15:00 - 04.11.2023 16:00 (UTC)","258","n/e","n/e","n/e","123","0","n/e","n/e","n/e","n/e","1171","224","739","1081","n/e","n/e","5","n/e","417","n/e","0","4494"
"Portugal (PT)","04.11.2023 16:00 - 04.11.2023 17:00 (UTC)","267","n/e","n/e","n/e","124","0","n/e","n/e","n/e","n/e","1364","223","946","1085","n/e","n/e","5","n/e","162","n/e","0","4442"
"Portugal (PT)","04.11.2023 17:00 - 04.11.2023 18:00 (UTC)","265","n/e","n/e","n/e","124","0","n/e","n/e","n/e","n/e","1511","224","1249","1079","n/e","n/e","5","n/e","7","n/e","0","4525"
"Portugal (PT)","04.11.2023 18:00 - 04.11.2023 19:00 (UTC)","261","n/e","n/e","n/e","126","0","n/e","n/e","n/e","n/e","2033","1","1693","1306","n/e","n/e","5","n/e","0","n/e","0","4530"
"Portugal (PT)","04.11.2023 19:00 - 04.11.2023 20:00 (UTC)","268","n/e","n/e","n/e","127","0","n/e","n/e","n/e","n/e","2009","1","1630","1266","n/e","n/e","5","n/e","0","n/e","0","4445"
"Portugal (PT)","04.11.2023 20:00 - 04.11.2023 21:00 (UTC)","274","n/e","n/e","n/e","128","0","n/e","n/e","n/e","n/e","1776","1","1600","1202","n/e","n/e","5","n/e","0","n/e","0","4376"
"Portugal (PT)","04.11.2023 21:00 - 04.11.2023 22:00 (UTC)","275","n/e","n/e","n/e","128","0","n/e","n/e","n/e","n/e","1616","1","1000","1064","n/e","n/e","5","n/e","0","n/e","0","4339"
"Portugal (PT)","04.11.2023 22:00 - 04.11.2023 23:00 (UTC)","274","n/e","n/e","n/e","117","0","n/e","n/e","n/e","n/e","779","359","873","896","n/e","n/e","5","n/e","0","n/e","0","4315"
"Portugal (PT)","04.11.2023 23:00 - 05.11.2023 00:00 (UTC)","277","n/e","n/e","n/e","116","0","n/e","n/e","n/e","n/e","461","358","962","930","n/e","n/e","5","n/e","0","n/e","0","4304"
"Portugal (PT)","05.11.2023 00:00 - 05.11.2023 01:00 (UTC)","274","n/e","n/e","n/e","116","0","n/e","n/e","n/e","n/e","467","709","793","856","n/e","n/e","5","n/e","0","n/e","0","4216"
"Portugal (PT)","05.11.2023 01:00 - 05.11.2023 02:00 (UTC)","281","n/e","n/e","n/e","115","0","n/e","n/e","n/e","n/e","351","719","768","746","n/e","n/e","5","n/e","0","n/e","0","4146"
"Portugal (PT)","05.11.2023 02:00 - 05.11.2023 03:00 (UTC)","288","n/e","n/e","n/e","118","0","n/e","n/e","n/e","n/e","250","720","748","729","n/e","n/e","5","n/e","0","n/e","0","4004"
"Portugal (PT)","05.11.2023 03:00 - 05.11.2023 04:00 (UTC)","293","n/e","n/e","n/e","119","0","n/e","n/e","n/e","n/e","412","613","794","563","n/e","n/e","5","n/e","0","n/e","0","3915"
"Portugal (PT)","05.11.2023 04:00 - 05.11.2023 05:00 (UTC)","303","n/e","n/e","n/e","118","0","n/e","n/e","n/e","n/e","477","710","919","590","n/e","n/e","5","n/e","0","n/e","0","3769"
"Portugal (PT)","05.11.2023 05:00 - 05.11.2023 06:00 (UTC)","305","n/e","n/e","n/e","118","0","n/e","n/e","n/e","n/e","490","600","976","588","n/e","n/e","6","n/e","0","n/e","0","3632"
"Portugal (PT)","05.11.2023 06:00 - 05.11.2023 07:00 (UTC)","311","n/e","n/e","n/e","119","0","n/e","n/e","n/e","n/e","472","377","969","584","n/e","n/e","6","n/e","0","n/e","0","3452"
"Portugal (PT)","05.11.2023 07:00 - 05.11.2023 08:00 (UTC)","313","n/e","n/e","n/e","119","0","n/e","n/e","n/e","n/e","395","702","965","556","n/e","n/e","5","n/e","96","n/e","0","3322"
"Portugal (PT)","05.11.2023 08:00 - 05.11.2023 09:00 (UTC)","311","n/e","n/e","n/e","118","0","n/e","n/e","n/e","n/e","384","813","930","554","n/e","n/e","5","n/e","506","n/e","0","3008"
"Portugal (PT)","05.11.2023 09:00 - 05.11.2023 10:00 (UTC)","302","n/e","n/e","n/e","120","0","n/e","n/e","n/e","n/e","256","1152","825","558","n/e","n/e","6","n/e","956","n/e","0","2858"
"Portugal (PT)","05.11.2023 10:00 - 05.11.2023 11:00 (UTC)","304","n/e","n/e","n/e","121","0","n/e","n/e","n/e","n/e","249","1235","797","580","n/e","n/e","5","n/e","1143","n/e","0","2908"
"Portugal (PT)","05.11.2023 11:00 - 05.11.2023 12:00 (UTC)","307","n/e","n/e","n/e","122","0","n/e","n/e","n/e","n/e","264","1325","762","592","n/e","n/e","6","n/e","1131","n/e","0","3035"
"Portugal (PT)","05.11.2023 12:00 - 05.11.2023 13:00 (UTC)","308","n/e","n/e","n/e","122","0","n/e","n/e","n/e","n/e","232","1366","788","790","n/e","n/e","6","n/e","995","n/e","0","3301"
"Portugal (PT)","05.11.2023 13:00 - 05.11.2023 14:00 (UTC)","303","n/e","n/e","n/e","122","0","n/e","n/e","n/e","n/e","202","1300","854","816","n/e","n/e","5","n/e","929","n/e","0","3316"
"Portugal (PT)","05.11.2023 14:00 - 05.11.2023 15:00 (UTC)","297","n/e","n/e","n/e","122","0","n/e","n/e","n/e","n/e","253","1317","840","815","n/e","n/e","5","n/e","767","n/e","0","3330"
"Portugal (PT)","05.11.2023 15:00 - 05.11.2023 16:00 (UTC)","297","n/e","n/e","n/e","122","0","n/e","n/e","n/e","n/e","387","903","934","903","n/e","n/e","5","n/e","614","n/e","0","3309"
"Portugal (PT)","05.11.2023 16:00 - 05.11.2023 17:00 (UTC)","300","n/e","n/e","n/e","122","0","n/e","n/e","n/e","n/e","1126","292","1411","1112","n/e","n/e","5","n/e","212","n/e","0","3253"
"Portugal (PT)","05.11.2023 17:00 - 05.11.2023 18:00 (UTC)","296","n/e","n/e","n/e","122","0","n/e","n/e","n/e","n/e","1535","25","1577","1323","n/e","n/e","5","n/e","11","n/e","0","3028"
"Portugal (PT)","05.11.2023 18:00 - 05.11.2023 19:00 (UTC)","297","n/e","n/e","n/e","122","0","n/e","n/e","n/e","n/e","2232","1","1919","1350","n/e","n/e","5","n/e","0","n/e","0","2904"
"Portugal (PT)","05.11.2023 19:00 - 05.11.2023 20:00 (UTC)","292","n/e","n/e","n/e","123","0","n/e","n/e","n/e","n/e","2704","2","2277","1431","n/e","n/e","5","n/e","0","n/e","8","2622"
"Portugal (PT)","05.11.2023 20:00 - 05.11.2023 21:00 (UTC)","289","n/e","n/e","n/e","123","0","n/e","n/e","n/e","n/e","2707","2","2400","1442","n/e","n/e","5","n/e","0","n/e","18","2540"
"Portugal (PT)","05.11.2023 21:00 - 05.11.2023 22:00 (UTC)","284","n/e","n/e","n/e","123","0","n/e","n/e","n/e","n/e","2126","1","2070","1369","n/e","n/e","5","n/e","0","n/e","22","2437"
"Portugal (PT)","05.11.2023 22:00 - 05.11.2023 23:00 (UTC)","287","n/e","n/e","n/e","123","0","n/e","n/e","n/e","n/e","1348","1","1706","1155","n/e","n/e","5","n/e","0","n/e","14","2392"
"Portugal (PT)","05.11.2023 23:00 - 06.11.2023 00:00 (UTC)","291","n/e","n/e","n/e","123","0","n/e","n/e","n/e","n/e","459","4","1316","1020","n/e","n/e","5","n/e","0","n/e","10","2419"
"Portugal (PT)","06.11.2023 00:00 - 06.11.2023 01:00 (UTC)","288","n/e","n/e","n/e","124","0","n/e","n/e","n/e","n/e","420","171","1052","1184","n/e","n/e","4","n/e","0","n/e","6","2286"
